id,birthY,gender,nationality,label
964,1596,1,清,躬敏勗
965,832,1,五代十國,貫休
966,1592,1,清,海砥
967,1611,1,明 清 日本,性瑫
968,1616,1,明 清,如一
969,1613,1,清,時學
970,1596,1,清,笑隱粲
971,1596,1,清,南雲暐
972,1634,1,清,懷光燦
973,709,1,唐,龐蘊
974,1596,1,清,薪傳瀾
975,1596,1,清,易堂晧
976,799,1,唐,智閑
977,477,1,北魏,道寵
978,476,1,北齊,李洪範
979,1596,1,清,徹也照
980,475,1,北齊,曇遵
981,488,1,北齊,慧順
982,1596,2,清,覺柯信
983,488,1,北齊,道憑
984,491,1,北齊,靈詢
985,475,1,北齊,僧達
986,495,1,隋,法存
987,722,1,唐,釋南印
988,495,1,北齊,道慎
989,1596,1,清,卼巖常
990,503,1,隋,曇衍
991,497,1,北齊,曇隱
992,1596,1,清,大雷慶
993,1596,1,清,響山琦
994,537,1,隋,靖嵩
995,516,1,北齊,融智
996,532,1,北齊,道雲
997,525,1,北齊,道暉
998,566,1,隋,靈覺
999,566,1,隋,道卓
1000,1056,1,遼,性嘉
1001,510,1,隋,寶儒
1002,490,1,隋,慧暢
1003,506,1,北魏,法繼
1004,1596,1,清,庚除岊
1005,1596,1,清,浪平理
1006,553,1,隋,智果
1007,532,1,隋,道判
1008,534,1,北周,靜藹
1009,564,1,隋,淨業
1010,535,1,隋,靈幹
1011,554,1,唐,慧遷
1012,523,1,唐,智達
1013,684,1,唐,神會
1014,1596,1,清,佛智本孝
1015,1561,1,明,圓澄
1016,1609,1,清,超朗
1017,1592,1,清,興焰
1018,1596,1,清,石艧介颿
1019,1596,1,清,雪巔持
1020,574,1,唐,道洪
1021,1596,1,清,穎脫銳
1022,564,1,唐,慧頵
1023,1652,1,清,純寬晃
1024,775,1,唐,德誠
1025,1596,1,清,靈阜顯
1026,1592,1,清,廣徹
1027,1594,1,清,師南旋
1028,1594,1,清,微菴研
1029,548,1,唐,曇元
1030,548,1,唐,靈範
1031,464,1,南齊,道副
1032,1602,1,明 清,義天
1033,1594,1,清,僧幢建
1034,1613,1,明 清,宗符智華
1035,1594,1,清,爾愚環
1036,498,1,隋,慧成
1037,1594,1,清,澂清月
1038,1594,1,清,萬因聖
1039,1599,1,清,解齊行純
1040,1593,1,清,千雲湛
1041,1593,1,清,白嶠㵿
1042,1593,1,清,無奇涵
1043,1593,1,清,玉田潤
1044,1593,1,清,鈍斧濊
1045,1593,1,清,楚雲漢
1046,515,1,隋,玄景
1047,515,1,隋,玄覺
1048,533,1,隋,智鍇
1049,546,1,隋,法彥
1050,1593,1,清,古余演
1051,1593,1,清,天峰清
1052,1593,1,清,育焉淉
1053,1593,1,清,疊山淵
1054,1593,1,清,省三淙
1055,529,1,隋,僧照
1056,1665,1,清,樾堂隆樹
1057,1593,1,清,頑衲準
1058,1593,1,清,羽尊鵬
1059,1630,1,清,旦文震
1060,1593,1,清,寄菴澯
1061,1593,1,清,無外法
1062,556,1,唐,智璪
1063,1593,1,清,鶴汀浦
1064,1593,1,清,雪門漣
1065,541,1,唐,智藏
1066,1593,1,清,周垣綜
1067,564,1,唐,道哲
1068,1593,1,清,履冰汶
1069,1593,2,清,高源清
1070,1593,1,清,蹈先溶
1071,1593,1,清,張賡言
1072,1593,1,清,俞源
1073,1593,1,清,佛果汋
1074,538,1,隋 唐,曇倫
1075,538,1,隋,端
1076,577,1,唐,法顯
1077,579,1,唐,玄爽
1078,600,1,唐,智巖
1079,570,1,唐,善伏
1080,600,1,唐,寶月
1081,1593,1,清,嵋樵𣽡
1082,1593,1,清,靈常奫
1083,1593,1,清,雪岑涌
1084,469,1,北齊,慧光
1085,462,1,北魏 北齊,道覆
1086,508,1,北齊,洪理
1087,1593,1,清,眉劍澯
1088,524,1,隋,法願
1089,524,1,唐,道行
1090,532,1,隋,法勝
1091,522,1,隋,洪淵
1092,589,1,唐,慧滿
1093,1593,1,清,恒止淨
1094,559,1,唐,慧旻
1095,1593,1,清,惠庵渵
1096,1593,1,清,嵩源㵽
1097,593,1,唐,道興
1098,559,1,唐,曇光
1099,534,1,北周,慧宣
1100,885,1,五代十國,李存勗
1101,600,1,唐,明導
1102,1914,1,民國,釋茗山
1103,1638,1,清,愛新覺羅福臨
1104,1593,1,清,若雷淑
1105,1593,1,清,了山濬
1106,1593,1,清,天伊行澐
1107,1596,1,清,破雲義
1108,1593,1,清,石丰漋
1109,1630,1,清,珊輝秀
1110,1596,1,清,漢目杲
1111,557,1,唐,道英
1112,1596,1,清,雲父徧
1113,1596,1,清,博融本
1114,586,1,唐,智則
1115,1596,1,清,印山先
1116,1596,1,清,赤冶果
1117,1596,2,清,印月行霖
1118,1596,1,清,了源昭
1119,1088,1,南宋,清了
1120,1524,1,明,真融
1121,1593,1,清,退崖泐
1122,525,1,隋,慧耀
1123,587,1,唐,道悅
1124,508,1,隋,惠
1125,508,1,隋,盛
1126,508,1,唐,那老師
1127,508,1,隋,善師
1128,1596,1,清,月瓢度
1129,1544,1,明,性蓮
1130,860,1,唐 五代十國,齊己
1131,1611,1,清,興斧
1132,1584,1,明,明雪
1133,1593,1,清,大寧
1134,774,1,唐,甘贄
1135,1630,1,清,豁菴徹
1136,560,1,隋,僧昕
1137,1538,1,明,如壽
1138,560,1,隋,寶安
1139,560,1,隋,明馭
1140,1711,1,清,畹荃
1141,560,1,隋,靜凝
1142,1596,1,清,雲皐慧
1143,1596,1,清,雲漢蔭
1144,1596,1,清,慧聞定
1145,1310,1,元 明,宋濂
1146,1554,1,明,傳燈
1147,1092,1,南宋,元素
1148,1119,1,南宋,從廓
1149,1603,1,清,吳光裕
1150,1215,1,南宋 元,悟光
1151,1596,1,清,雪菴如
1152,547,1,隋,智嶷
1153,1596,1,清,奯石周
1154,1596,1,清,破夢辨
1155,552,1,唐,道顏
1156,523,1,唐,淨辯
1157,1596,1,清,曉初智
1158,1632,1,清,潛庵乾
1159,530,1,隋,普安
1160,1596,1,清,白兆新
1161,571,1,隋,大志
1162,993,1,宋,真戒
1163,1121,1,南宋,德光
1164,1604,1,清,本致
1165,1591,1,清,無語寂舜
1166,546,1,唐,慧超
1167,1615,1,清,智玹
1168,1022,1,北宋,王安石
1169,1025,1,北宋,克文
1170,1615,1,清,智沇
1171,1010,1,北宋,懷璉
1172,1092,1,北宋 南宋,張九成
1173,1256,1,元,德海
1174,1222,1,南宋 元,如珙
1175,1244,1,元,德明
1176,1615,1,清,智樞
1177,1615,1,清,智巽
1178,1540,1,明,福登
1179,1615,1,清,智橒
1180,828,1,唐,呂洞賓
1181,1615,1,清,智信
1182,1277,1,元,天倫
1183,1533,1,明,性專
1184,1152,1,南宋,之善
1185,1272,1,元,清珙
1186,1615,1,清,元顗
1187,1540,1,明,性冲
1188,1615,1,清,智輝
1189,1741,1,清,際醒
1190,1087,1,南宋,祖覺
1191,1110,1,南宋,若訥
1192,1227,1,南宋 元,石門殊
1193,1231,1,南宋 元,雲夢澤
1194,1615,1,清,智埕
1195,1537,1,明,無窮
1196,1240,1,元,一祥
1197,1241,1,元,傳
1198,1615,1,清,智湛
1199,1294,1,元,實法
1200,1294,1,元,明策
1201,1262,1,元,真淨
1202,1014,1,北宋,慧辯
1203,1221,1,南宋,明靜志
1204,1280,1,元,允若
1205,1615,1,清,智柱
1206,684,1,唐,慶修
1207,1239,1,元,元
1208,1241,1,元,大山恢
1209,1615,1,清,智郁
1210,1615,1,清,智元
1211,1615,1,清,智兌
1212,1615,1,清,智鑒
1213,1572,1,明,雪嶺
1214,1615,1,清,性廣
1215,1286,1,元,本無
1216,1277,1,元,覺恩
1217,1309,1,元 明,友奎
1218,1294,1,元,良謹
1219,1294,1,元 明,如瑩
1220,1294,1,元 明,圓證
1221,1294,1,元 明,法讓
1222,1292,1,元,必才
1223,1611,1,明 清,大智
1224,1254,1,元,瞿
1225,1175,1,南宋,剡源覺先
1226,1615,1,清,智凝
1227,1286,1,元,善繼
1228,1593,1,明 清,道盛
1229,1248,1,元,思恭
1230,1615,1,清,智曙
1231,1796,1,清,朗明
1232,1307,1,元,懷古
1233,1316,1,明,自朋
1234,1307,1,元,是乘
1235,1307,1,元,大彰
1236,1307,1,元,淨昱
1237,1615,1,清,智育
1238,1307,1,元,嗣璡
1239,1307,1,元,仁讓
1240,1307,1,元,曇胄
1241,1269,1,元,子文
1242,1224,1,南宋 元,德聞
1243,1630,1,清,受菴明
1244,1279,1,元,融照
1245,1085,1,北宋,端裕
1246,1279,1,元,淵叟湛
1247,1279,1,元,宗榘
1248,1279,1,元,宗權
1249,1279,1,元,居簡
1250,1271,1,元,弘濟
1251,1227,1,元,舜田滿
1252,1237,1,元,半山全
1253,1130,1,南宋,宗演
1254,1615,1,清,智忱
1255,1620,1,清,嬾翁遇
1256,1620,1,清,智炅
1257,1245,1,元,宜行
1258,1149,1,南宋,道濟
1259,1620,1,清,智應
1260,1620,1,清,智忍
1261,1620,1,清,智愃
1262,1620,1,清,超卓
1263,1620,1,清,本孝
1264,1630,1,清,弘泰證
1265,1222,1,元,了性
1266,1272,1,元,寶嚴
1267,1247,1,元,英辯
1268,1222,1,元,柏林潭
1269,828,1,唐,全豁
1270,1246,1,元,達益巴
1271,1246,1,元,綽思吉
1272,1237,1,元,妙文
1273,1208,1,元 蒙古,圓明
1274,1222,1,元,安
1275,1235,1,元,釋志德
1276,1197,1,金 蒙古,海聞
1277,1197,1,元,法照禧
1278,1309,1,元 明,祖儞
1279,1288,1,元,竹屋元淨
1280,1220,1,南宋 元,行鞏
1281,1291,1,元,祖瑛
1282,733,1,唐,智德
1283,1291,1,元 明,慧日
1284,1283,1,元 明,子庭師訓
1285,733,1,唐,常隱
1286,733,1,唐,寶燈
1287,1306,1,明,寶金
1288,1304,1,明,思濟
1289,1304,1,明,行樞
1290,1304,1,明,允鑑
1291,1304,1,明,允忠
1292,1304,1,明,良謹
1293,1317,1,明,普智
1294,1304,1,明,文會
1295,1304,1,明,元秀
1296,1304,1,明,景梵
1297,1323,1,元 明,士璋
1298,1304,1,元,天心瑩
1299,733,1,唐,堅志
1300,1319,1,明,圓覺
1301,1319,1,明,一印
1302,1319,1,明,昇元
1303,1604,1,明,古林
1304,733,1,唐,如印
1305,1620,1,清,本玉
1306,1289,1,元 明,大同
1307,1289,1,元 明,春谷
1308,1620,1,清,行恂
1309,1620,1,清,行恪
1310,1620,1,清,道存
1311,1620,1,清,超標
1312,1132,1,宋,悟心
1313,1171,1,南宋,法薰
1314,1094,1,北宋 南宋,道顏
1315,1289,1,明,大衍
1316,1289,1,明,善現
1317,1289,1,明,若蘭
1318,1289,1,明,仁靜
1319,1289,1,明,明善
1320,1289,1,明,師顗
1321,1289,1,明,國琛
1322,1289,1,明,大慧
1323,1289,1,明,性澄
1324,1289,1,明,道儞
1325,1289,1,明,道悅
1326,1289,1,明,梵翱
1327,1289,1,明,日益
1328,1338,1,元 明,紹宗
1329,1290,1,元 明,慧照
1330,1306,1,明,元鎮
1331,1610,1,清,智湛
1332,1354,1,明,居敬
1333,1620,1,清,元隆
1334,1354,1,明,東源
1335,1238,1,元,元熙
1336,1630,1,明 清,蘧宿
1337,1264,1,元,無言宣
1338,1620,1,清,智宸
1339,1522,1,明,祖住
1340,1485,1,明,朝陽
1341,1522,1,明,高安
1342,1501,1,明,宗書
1343,1512,1,明,無極
1344,1612,1,明 清,今廬
1345,1474,1,明,明龍
1346,1174,1,南宋,夢真
1347,1474,1,明,大光
1348,807,1,唐,北院通
1349,1519,1,明,真節
1350,1499,1,明,明休
1351,1837,1,清 民國,道香
1352,1638,1,清,童求傳昱
1353,1837,1,清 民國,筏喻
1354,1634,1,清,古巖興莞
1355,1531,1,明,明得
1356,1635,1,清,義雲興胤
1357,1511,1,明,祇園
1358,1521,1,明,沙泉
1359,1630,1,清,剖雲傳鵬
1360,1630,1,清,義天仁
1361,1537,1,明,真清
1362,997,1,北宋,惟善
1363,997,1,北宋,常坦
1364,1506,1,明,寶珠
1365,1635,1,清,子賢興紀
1366,996,1,北宋,懷澄
1367,1062,1,宋,景祥
1368,1010,1,北宋,居訥
1369,991,1,北宋,鑒韶
1370,993,1,北宋,子鴻
1371,1017,1,宋,寶鑑
1372,1017,1,北宋,慈感
1373,1630,1,清,岐超祖
1374,891,1,五代十國,德韶
1375,1630,1,清,立夫傑
1376,1630,1,清,一菴達
1377,1057,1,南宋,善清
1378,1057,1,宋,普崇
1379,1630,1,清,冰崖響
1380,864,1,五代十國,顥鑒
1381,1630,1,清,歇馳觀
1382,1091,1,南宋,法智
1383,1637,1,清,華林離幻
1384,835,1,五代十國,師備
1385,1150,1,金,教亨
1386,1066,1,北宋,守卓
1387,1114,1,金,寶
1388,1061,1,北宋,文準
1389,1107,1,金,圓
1390,997,1,北宋,文悅
1391,1630,1,清,諾然召
1392,1630,1,清,印雪冬
1393,1114,1,南宋,了賢
1394,1027,1,北宋,法秀
1395,1630,1,清,定慧誥
1396,1043,1,北宋,悟新
1397,1652,1,清,空石傳意
1398,1067,1,北宋,清遠
1399,1617,1,清,嬾放智大
1400,1630,1,清,牧庵念
1401,1079,1,宋,佛性法泰
1402,1094,1,宋,護國景元
1403,1104,1,南宋,遵璞
1404,1103,1,南宋,慧遠
1405,1066,1,北宋,靈巖徽
1406,1058,1,宋,心道
1407,1010,1,宋,戒弼
1408,1010,1,北宋,慎徽
1409,848,1,五代十國,覺鐵嘴
1410,1010,1,北宋,勝因
1411,1085,1,宋,清涼坦
1412,1009,1,北宋,紹銑
1413,1108,1,南宋,師一
1414,1067,1,宋,智才
1415,1092,1,南宋,士珪
1416,1114,1,南宋,法全
1417,1098,1,南宋,慧升
1418,1086,1,南宋,安民
1419,709,1,唐,亮
1420,1625,1,清,興照
1421,1035,1,北宋,楚明
1422,1093,1,宋,釋雲辯
1423,1612,1,清,今匝
1424,1625,1,清,興孝
1425,1084,1,南宋,法忠
1426,1085,1,南宋,李邴
1427,1025,1,北宋,祖心
1428,1045,1,北宋,黃庭堅
1429,1080,1,宋,莫將
1430,1612,1,清,今蟻
1431,1018,1,北宋,子英
1432,1612,1,清,今育
1433,1612,1,清,今何
1434,1079,1,宋,守珣
1435,1052,1,南宋,行瑛
1436,1085,1,南宋,道如
1437,1087,1,宋,釋袁覺
1438,709,1,唐,杜鴻漸
1439,1625,1,清,興悌
1440,1625,1,清,興卍
1441,1625,1,清,溥證
1442,986,1,北宋,淨土惟正
1443,1065,1,南宋,元靜
1444,1093,1,南宋,自回
1445,1625,1,清,覺範
1446,1093,1,南宋,居靜
1447,1093,1,南宋,彌光
1448,1019,1,南宋,超信
1449,1625,1,清,興敏
1450,1625,1,清,德神
1451,1092,1,南宋,鼎需
1452,1625,1,清,宗弘
1453,1100,1,南宋,宗元
1454,1625,1,清,興潤
1455,1099,1,南宋,釋清旦
1456,1113,1,南宋,釋行機
1457,1602,1,清,遺聞德
1458,1092,1,南宋,釋仰安
1459,1055,1,宋,表自
1460,1110,1,南宋,寶印
1461,1117,1,南宋,智策
1462,1092,1,南宋,諱才
1463,1092,1,北宋,海印隆
1464,1066,1,宋,性空妙普
1465,1066,1,南宋,行持
1466,1069,1,北宋 南宋,應端
1467,1079,1,北宋 南宋,道震
1468,1588,1,清,幻生伊
1469,1084,1,北宋 南宋,法一
1470,1058,1,南宋,志愿
1471,1588,1,清,穎夷可
1472,1048,1,北宋,普交
1473,1047,1,北宋,道旻
1474,1045,1,北宋,慕喆
1475,1034,1,北宋,應乾
1476,1052,1,宋,慈氏瑞仙
1477,1588,1,明,展機現
1478,1075,1,北宋 南宋,天游
1479,1588,1,清,三目䜿
1480,1069,1,南宋,覺海法因
1481,1047,1,南宋,文雅
1482,1089,1,南宋,吳偉明
1483,1066,1,北宋,中巖蘊能 
1484,1034,1,北宋,澄甫
1485,1066,1,南宋,崇真氈頭
1486,1602,1,清,圓明淨
1487,1045,1,北宋,永安喜
1488,1588,1,清,致果毅
1489,1036,1,北宋,純白
1490,1081,1,北宋 南宋,報恩法常
1491,1089,1,南宋,黃彥節
1492,1086,1,南宋,慧光
1493,1096,1,南宋,劉彥脩
1494,1093,2,南宋,計法真
1495,1081,1,南宋,有權
1496,659,1,唐,賀知章
1497,741,1,唐,鳥窠道林
1498,1585,1,清,嚮山應
1499,1096,1,南宋,德昇
1500,1585,1,清,無盡聞
1501,1094,1,南宋,慧溫
1502,1113,1,南宋,自圓
1503,1074,1,南宋,善能
1504,1133,1,南宋,彥充
1505,1091,1,南宋,真慈
1506,1115,1,南宋,安永
1507,1092,1,南宋,安分
1508,1121,1,南宋,曇密
1509,840,1,唐 五代十國,金峰從志
1510,1602,1,清,憩巖密
1511,1151,1,南宋 金,道悟
1512,1630,1,清,根潔蓮
1513,1085,1,南宋,白雲海
1514,1268,1,元,德富
1515,1268,1,南宋,真空
1516,1585,1,清,中靜定
1517,1588,1,清,選宗擇
1518,658,1,唐,釋義福
1519,1588,1,清,舒宗摛
1520,898,1,五代十國 北宋,宗淵
1521,892,1,五代十國,行脩
1522,848,1,五代十國,自新
1523,834,1,五代十國,𧦬光
1524,843,1,五代十國,無迹
1525,1588,1,清,淨懷襟
1526,852,1,五代十國,無作
1527,845,1,唐,全玼
1528,1588,1,清,含初信
1529,784,1,唐,好直
1530,747,1,唐,法融
1531,754,1,唐,寧賁
1532,741,1,唐,慧涉
1533,727,1,唐,澄心
1534,743,1,唐,玄晏
1535,708,1,唐,行覺
1536,718,1,唐,澧陽慧演
1537,705,1,唐,懷空
1538,737,1,唐,皎然
1539,691,1,唐,普賢
1540,703,1,唐,慧朗
1541,637,1,印度,達摩掬多
1542,1588,1,清,觀常慧
1543,1588,1,清,鏡融聞
1544,1588,1,清,慧基鎡
1545,765,1,唐,應真
1546,654,1,唐,道岸
1547,587,1,唐,道因
1548,1588,1,清,虗一淼
1549,587,1,唐,玄凝
1550,1588,1,清,尉堂照
1551,1588,1,清,一足恩
1552,1372,1,明,道孚
1553,1588,1,清,貫之傳
1554,1631,1,明 清,可聞海源
1555,1588,1,清,淡明囦
1556,1600,1,明 清,仁菴濟義
1557,1588,1,清,涵眞源
1558,1588,1,清,蓮子生
1559,1588,1,清,佛眉月
1560,1588,1,清,翠堂森
1561,1600,1,清,載一晉
1562,1059,1,南宋,擇明
1563,1112,1,南宋,李浩
1564,1125,1,北宋 南宋,陸游
1565,1121,1,南宋,正玸
1566,1213,1,南宋,道燦
1567,1121,1,南宋,宗印
1568,778,1,唐,文遠
1569,1137,1,南宋,淨全
1570,1138,1,南宋,達觀
1571,634,1,唐,弘景
1572,1177,1,南宋,道祥
1573,635,1,唐,嘉尚
1574,618,1,唐,道成
1575,1222,1,元 明,文益
1576,1056,1,北宋,惟清
1577,640,1,唐,慧儼
1578,1189,1,南宋,原肇
1579,1309,1,明,無慍
1580,1228,1,元,如砥
1581,1606,1,明 清,性一
1582,1600,1,清,澄一清
1583,1649,1,清,古心
1584,640,1,唐,嵩山峻極
1585,1600,1,清,靈沼濎
1586,1298,1,元,蕩山海印
1587,1600,1,清,乾敏證
1588,1499,1,明,別傳
1589,582,1,唐,耶舍瞿沙
1590,828,1,五代十國,昌福達道
1591,1404,1,明,紹琦
1592,1600,1,清,獨任雲
1593,1600,1,清,大閒靜
1594,1263,1,南宋 元,了義
1595,1606,1,清,三濟
1596,534,1,唐,波羅奢羅
1597,1526,1,明,通天
1598,1600,1,清,弗為祚
1599,729,1,唐,竇文場
1600,1389,1,明,祖淵
1601,698,1,唐,楚金
1602,684,1,唐,子隣
1603,671,1,唐,鄴都圓寂
1604,601,1,唐,神昉
1605,617,1,唐,釋順璟
1606,1600,1,清,履先緒
1607,1600,1,清,素菴仁
1608,1600,1,清,曇璽印
1609,1600,1,清,煦杲照
1610,1600,1,清,在明德
1611,1010,1,南宋,淨梵
1612,862,1,五代十國,道潛
1613,746,1,唐,法照
1614,606,1,武周,神楷
1615,640,1,武周,僧瑗
1616,603,1,唐,慧嚴
1617,613,1,唐,慧詡
1618,640,1,唐,義立
1619,1600,1,清,圓實寧
1620,627,1,唐,印宗
1621,1198,1,南宋,了惠
1622,684,1,唐,海雲
1623,1630,1,清,師昂廣元
1624,1600,1,清,栗庵乘
1625,552,1,唐,宗哲
1626,1652,1,清,海覺
1627,1622,1,明 清,杜漺
1628,1622,1,明 清,本僼
1629,1593,1,清,超寤
1630,1630,1,清,智勝慧
1631,1600,1,清,石語濟音
1632,1593,1,清,行雪
1633,1600,1,清,霓庵祁
1634,629,1,唐,道俊
1635,1637,1,清,元盛
1636,651,1,唐,嵩山普寂
1637,1711,1,清,秋遠碧
1638,1610,1,清,張德地
1639,835,1,五代十國,戒定
1640,835,1,唐,元安
1641,1404,1,明,淨澄
1642,1606,1,明,澄江
1643,663,1,唐,崇廙
1644,668,1,唐,慎言
1645,577,1,唐,禮宗
1646,1545,1,明,道開
1647,1669,1,清,明哲
1648,1600,1,清,笑魯賢
1649,835,1,唐 五代十國,靈龕
1650,1600,1,清,穆文德
1651,876,1,唐 五代十國,誠慧
1652,670,1,唐,徐嶠
1653,805,1,唐,白水
1654,819,1,唐,澄照
1655,819,1,五代十國,大同
1656,840,1,唐,曹山本寂
1657,800,1,唐,勝光
1658,1600,1,清,若相有
1659,729,1,唐,神秀
1660,739,1,唐,天然
1661,864,1,北宋,澄遠
1662,729,1,唐,太初
1663,729,1,唐,正覺
1664,828,1,五代十國,繼達
1665,828,1,五代十國,晦機
1666,828,1,唐,嘉州黑水
1667,929,1,宋,居素
1668,840,1,五代十國,東汀
1669,707,1,唐,隱峯
1670,1600,1,清,巢山至
1671,1089,1,南宋,道昌
1672,835,1,唐,白水瑋
1673,840,1,五代十國,道延
1674,840,1,唐,本仁
1675,807,1,唐,良价
1676,807,1,唐,慧寂
1677,864,1,五代十國,緣密
1678,910,1,北宋,廣悟
1679,699,1,唐,洪霈
1680,709,1,唐,醴
1681,864,1,北宋,雲門爽
1682,1093,1,南宋,了朴
1683,1600,1,清,牖明本
1684,1121,1,南宋,師瑞
1685,723,1,唐,慧量
1686,1149,1,南宋,義雲
1687,1600,1,清,聖可凡
1688,1600,1,清,懷宗隆
1689,1012,1,北宋,承皓
1690,737,1,唐,無著
1691,1036,1,北宋,惟勝
1692,739,1,唐,賢林
1693,1600,1,清,堅忍鎧
1694,1121,1,南宋,孤雲權
1695,738,1,唐,清沔
1696,1089,1,宋,曇振
1697,1506,1,明,徧融
1698,1044,1,北宋,楊時
1699,1630,1,清,懶餘勤
1700,1499,1,明,道惠
1701,1440,1,明,壞空成
1702,1206,1,南宋,德因
1703,1381,1,明,無際明悟
1704,1526,1,明,鐵山
1705,1138,1,南宋,斷崖躬
1706,1619,1,明 清,性藏
1707,1619,1,清,瓊目
1708,605,1,唐,神秀
1709,1189,1,南宋,廣聞
1710,1600,1,清,卓靈長
1711,1608,1,清,舒光照
1712,841,1,唐,道閑
1713,683,1,唐,法海
1714,669,1,唐,法慎
1715,728,1,唐,靈一
1716,1151,1,南宋,如琰
1717,634,1,唐,慧威
1718,1600,1,清,晏巖清
1719,1483,1,明,永寧
1720,501,1,北齊,慧文
1721,673,1,唐,玄朗
1722,1501,1,明,法會
1723,754,1,唐,元浩
1724,710,1,唐,神邕
1725,1177,1,南宋,妙光
1726,1097,1,南宋,慧祚
1727,754,1,唐,慧日
1728,1606,1,明,夙明
1729,768,1,唐,智恒
1730,768,1,唐,子瑜
1731,768,1,唐,道儒
1732,768,1,唐,仲儀
1733,768,1,唐,仲良
1734,881,1,北宋,行滿
1735,1597,1,明 清,海明
1736,741,1,唐,智藏
1737,1185,1,南宋,虛堂智愚
1738,1156,1,南宋,普巖
1739,1138,1,宋,西江謀
1740,1138,1,南宋,善淨
1741,770,1,唐,端甫
1742,1194,1,南宋,善珍
1743,1179,1,南宋,東叟愷
1744,1600,1,清,天彌廣
1745,730,1,唐,道悟
1746,1118,1,南宋,自鏡
1747,737,1,唐,崟
1748,1118,1,元,清溪沅
1749,1600,1,清,衲華貫
1750,1600,1,清,佛眉惺
1751,1138,1,元,朽菴祥
1752,1167,1,南宋,文禮
1753,1224,1,元,邦慧
1754,1221,1,南宋 元,淨日
1755,1276,1,元,正印
1756,1630,1,清,耳圓音
1757,1280,1,元,懷信
1758,1336,1,明,常在
1759,1600,1,明,慧聞圓
1760,768,1,唐,法泰
1761,774,1,唐,辯貞
1762,811,1,唐,信
1763,1355,1,明,本來
1764,1320,1,明,法濟
1765,1275,1,明,西源達
1766,1284,1,元,宗鬯
1767,1318,1,明,憲
1768,1317,1,明,仲羲
1769,1328,1,元 明,清濬
1770,1347,1,明,慎行
1771,1381,1,明,印空海
1772,1381,1,明,圓通
1773,1328,1,明,力金
1774,1600,1,清,開之韶
1775,1600,1,清,豁一慶
1776,1593,1,清,祖林明
1777,1600,1,清,大賢靜
1778,1593,1,清,嵩巖靈
1779,821,1,唐,僧徹
1780,1600,1,清,雪澗顯
1781,768,1,唐,志遠
1782,1032,1,北宋,了元
1783,862,1,五代十國,歸嶼
1784,813,1,五代十國,道宗
1785,887,1,五代十國,洪演
1786,1600,1,清,轉凡禧
1787,1711,1,清,淨月宗輝
1788,860,1,五代十國,可止
1789,1600,1,清,達方界
1790,860,1,五代十國,修文
1791,860,1,五代十國,修智
1792,1185,1,宋,法雲
1793,860,1,五代十國,修行
1794,874,1,五代十國,息塵
1795,1600,1,清,句玹日
1796,1332,1,明,薩訶咱釋哩
1797,1600,1,清,青震指
1798,1600,1,清,汝水維
1799,1605,1,清,冀應熊
1800,890,1,唐 五代十國 北宋,皓端
1801,1609,1,明 清,行密
1802,1613,1,明 清,行喜
1803,841,1,五代十國,玄燭
1804,1626,1,清,屢生覺知
1805,912,1,北宋,慈光悟恩
1806,1607,1,明 清,行澤
1807,912,1,五代十國,志因
1808,919,1,北宋 五代十國,義寂
1809,1593,1,明,通授
1810,683,1,唐,慧忠
1811,629,1,武周,慧方
